"catalogNumber","WingSide","ImageName","percent_asymmetry","Cell","Location","decimalLatitude","decimalLongitude","Site_name","Site_code","Land_cover","Notes.","Total.Complete.Agr","Total.Complete.Dev","Total.Complete.For","area","circularity","length","width","percent_overlap"
"UCSB-IZC00065364","L","UCSB-IZC00065364_L_4.svg",4.84927406310187,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.007866610886774,0.651461687864543,0.148472555618894,0.0881334738844333,91.5739015655687
"UCSB-IZC00065364","R","UCSB-IZC00065364_R_4.svg",4.84927406310187,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00825756359222366,0.690709065716817,0.146527899492703,0.0932152937564702,91.5739015655687
"UCSB-IZC00065411","L","UCSB-IZC00065411_L_1.svg",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065411","R","",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065411","L","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not pictured",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065411","R","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065432","L","",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065432","R","UCSB-IZC00065432_R_1.svg",NA,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,NA,NA,NA,NA,78.5218499946061
"UCSB-IZC00065432","L","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not taken",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065432","R","",NA,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","not pictured",NA,NA,NA,NA,NA,NA,NA,NA
"UCSB-IZC00065441","L","UCSB-IZC00065441_L_1.svg",6.30085883502077,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00650676015844411,0.542302371869657,0.177063681233534,0.0504081182170583,92.8081798631925
"UCSB-IZC00065441","R","UCSB-IZC00065441_R_1.svg",6.30085883502077,1,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00610930008519759,0.510925764339424,0.179857256718389,0.0473003867495068,92.8081798631925
"UCSB-IZC00065441","L","UCSB-IZC00065441_L_4.svg",2.7370178408996,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.00773529914132343,0.640181003506014,0.151659099042393,0.0889583778897422,93.7966277932588
"UCSB-IZC00065441","R","UCSB-IZC00065441_R_4.svg",2.7370178408996,4,"Clarke Co. GA",33.894539,-83.287277,"Millstone",22,"Developed","",NA,NA,NA,0.0075264408678816,0.617324508925353,0.154622822503574,0.0856450157798388,93.7966277932588
"UCSB-IZC00065365","L","UCSB-IZC00065365_L_1.svg",0.587484067033326,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.0068183599720129,0.570552002199538,0.169374156451425,0.0749500450027161,96.99073203778
"UCSB-IZC00065365","R","UCSB-IZC00065365_R_1.svg",0.587484067033326,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00677842051252482,0.56903935296522,0.169347004426459,0.0745334176529326,96.99073203778
"UCSB-IZC00065365","L","UCSB-IZC00065365_L_4.svg",3.89716797378957,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00743624439288651,0.613470147063582,0.157097966998108,0.0626985480587594,93.8935419250668
"UCSB-IZC00065365","R","UCSB-IZC00065365_R_4.svg",3.89716797378957,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00773180660577038,0.636449449541264,0.156676768586899,0.0641759013162649,93.8935419250668
"UCSB-IZC00065429","L","UCSB-IZC00065429_L_1.svg",0.875403967901956,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00655712160968456,0.553842911418769,0.175021298888282,0.0620847645046104,68.4495680574721
"UCSB-IZC00065429","R","UCSB-IZC00065429_R_1.svg",0.875403967901956,1,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00649997045865513,0.542208423226238,0.176380346819166,0.0506893353008893,68.4495680574721
"UCSB-IZC00065429","L","UCSB-IZC00065429_L_4.svg",1.27156478629575,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00775649417840454,0.645375922750947,0.154024640227286,0.0703572686274335,63.6045786028223
"UCSB-IZC00065429","R","UCSB-IZC00065429_R_4.svg",1.27156478629575,4,"Clarke Co. GA",33.988499,-83.475848,"Sandwood",21,"Developed","",NA,NA,NA,0.00765848843305408,0.635618569962299,0.155534645043764,0.0701357388736806,63.6045786028223
"UCSB-IZC00065358","L","UCSB-IZC00065358_L_1.svg",1.06044910223479,1,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.00666182650443427,0.559381558745922,0.174888076066275,0.0611565213213632,97.7208363377452
"UCSB-IZC00065358","R","UCSB-IZC00065358_R_1.svg",1.06044910223479,1,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.00659155382805843,0.552908105678932,0.175125369693734,0.0614987501547458,97.7208363377452
"UCSB-IZC00065358","L","UCSB-IZC00065358_L_4.svg",1.10962684130436,4,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.00738987847247729,0.609124758498276,0.155562614570013,0.0670116499279941,97.2375859037713
"UCSB-IZC00065358","R","UCSB-IZC00065358_R_4.svg",1.10962684130436,4,"Oconee Co. GA",33.897655,-83.402995,"Spartan",22,"Developed","",NA,NA,NA,0.00730833083464582,0.603467884990143,0.156348680345308,0.0669592483300055,97.2375859037713
"UCSB-IZC00065356","L","UCSB-IZC00065356_L_1.svg",1.34963978441892,1,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00653215261437746,0.545292094773927,0.177154229758205,0.0499044976252437,97.4160215160028
"UCSB-IZC00065356","R","UCSB-IZC00065356_R_1.svg",1.34963978441892,1,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00644458302095084,0.538080888260293,0.177048509074332,0.0497798756834491,97.4160215160028
"UCSB-IZC00065356","L","UCSB-IZC00065356_L_4.svg",3.59594910714112,4,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.0076706267905617,0.637699805318967,0.149844922352473,0.098721414498747,93.5864228356122
"UCSB-IZC00065356","R","UCSB-IZC00065356_R_4.svg",3.59594910714112,4,"Clarke Co. GA",33.964339,-83.481786,"Deerhill",43,"Forest","",NA,NA,NA,0.00795150881344605,0.666913672107385,0.146831415360567,0.101818588278256,93.5864228356122
"UCSB-IZC00055288","L","UCSB-IZC00055288_L_1.svg",4.71083095171034,1,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00656816916875046,0.548996646013308,0.177594570552292,0.0526886556194857,94.036031341168
"UCSB-IZC00055288","R","UCSB-IZC00055288_R_1.svg",4.71083095171034,1,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00626587412678936,0.520468406669955,0.178164070601076,0.0509182243592076,94.036031341168
"UCSB-IZC00055288","L","UCSB-IZC00055288_L_4.svg",1.59180480395428,4,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00763817841236688,0.63189683506806,0.150998475936716,0.0866154824929471,96.8287214848783
"UCSB-IZC00055288","R","UCSB-IZC00055288_R_4.svg",1.59180480395428,4,"Oconee Co. GA",33.836554,-83.328564,"Flat Rock",43,"Forest","",NA,NA,NA,0.00776073876405248,0.640715173021983,0.150049931272739,0.0870583482825889,96.8287214848783
"UCSB-IZC00058768","L","UCSB-IZC00058768_L_1.svg",1.8393765016996,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00680284741908856,0.571521941724587,0.173959603511124,0.0587031084054238,96.4387413967647
"UCSB-IZC00058768","R","UCSB-IZC00058768_R_1.svg",1.8393765016996,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00667885776053733,0.558191177462284,0.174556379149733,0.0580835755862454,96.4387413967647
"UCSB-IZC00058768","L","UCSB-IZC00058768_L_4.svg",0.136064798385804,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00800560664390634,0.664536430439157,0.144944576655579,0.112927491712629,97.5872137655228
"UCSB-IZC00058768","R","UCSB-IZC00058768_R_4.svg",0.136064798385804,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00799472123697025,0.662102333962977,0.14532657772847,0.112337050567633,97.5872137655228
"UCSB-IZC00065400","L","UCSB-IZC00065400_L_1.svg",1.8678327782744,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00693821684076844,0.584630336471386,0.168750194151226,0.0755151939419586,96.7709828223046
"UCSB-IZC00065400","R","UCSB-IZC00065400_R_1.svg",1.8678327782744,1,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00680982165606165,0.570826825154469,0.169771603040783,0.0748099730837409,96.7709828223046
"UCSB-IZC00065400","L","UCSB-IZC00065400_L_4.svg",7.61097969141525,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00802217359977496,0.661079054865283,0.155849881822439,0.0725392593669514,85.7937833560758
"UCSB-IZC00065400","R","UCSB-IZC00065400_R_4.svg",7.61097969141525,4,"Clarke Co. GA",33.954014,-83.421704,"Gimble",41,"Forest","",NA,NA,NA,0.00743399083179566,0.609769301083873,0.157672431166895,0.0671278607356641,85.7937833560758
"UCSB-IZC00055302","L","UCSB-IZC00055302_L_1.svg",3.52779639872272,1,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.0066542264439367,0.556100577707136,0.174665768444849,0.0611514551820752,95.5620726077099
"UCSB-IZC00055302","R","UCSB-IZC00055302_R_1.svg",3.52779639872272,1,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00642354781919282,0.535209374162235,0.176160487642969,0.0594153003011188,95.5620726077099
"UCSB-IZC00055302","L","UCSB-IZC00055302_L_4.svg",6.22055975644817,4,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00775929956841761,0.643400032777763,0.151254540723635,0.0721568973208658,89.3484080028673
"UCSB-IZC00055302","R","UCSB-IZC00055302_R_4.svg",6.22055975644817,4,"Clarke Co. GA",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.0072911873036606,0.583935475844918,0.154493608459211,0.0710794751115103,89.3484080028673
"UCSB-IZC00055338","L","UCSB-IZC00055338_L_1.svg",2.52054897885172,1,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00636196949155599,0.528423950753776,0.174650365589685,0.0612866379704201,89.4265008903929
"UCSB-IZC00055338","R","UCSB-IZC00055338_R_1.svg",2.52054897885172,1,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00652437277577122,0.543746646805688,0.172195855848725,0.0657448228769235,89.4265008903929
"UCSB-IZC00055338","L","UCSB-IZC00055338_L_4.svg",5.18914655278099,4,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00751176067234336,0.618738831211579,0.146384146324895,0.110539377735992,80.9505946428862
"UCSB-IZC00055338","R","UCSB-IZC00055338_R_4.svg",5.18914655278099,4,"Clarke Co. GA ",33.8833361,-83.3065984,"Hancock",42,"Forest","",NA,NA,NA,0.00713182218482517,0.575630055293332,0.142447125648404,0.120940209599262,80.9505946428862
